"DATE","SIDO_ADDR","ROWCNT","PCNT","MED_Y_CNT","MED_N_CNT","MED_N_RATE"
2021-02-22 00:00:00,경북,59,41,33,26,44.07
2021-02-22 00:00:00,충북,58,37,23,35,60.34
2021-02-22 00:00:00,전남,39,27,23,16,41.03
2021-02-22 00:00:00,부산광역,43,25,21,22,51.16
2021-02-22 00:00:00,광주,43,24,15,28,65.12
2021-02-22 00:00:00,대전,37,23,22,15,40.54
2021-02-22 00:00:00,대전광역,30,22,22,8,26.67
2021-02-22 00:00:00,★★★★★★★★,30,22,10,20,66.67
2021-02-22 00:00:00,전북,33,21,19,14,42.42
2021-02-22 00:00:00,부산,32,18,12,20,62.5
2021-02-22 00:00:00,대구광역,25,16,12,13,52
2021-02-22 00:00:00,광주광역,24,16,14,10,41.67
2021-02-22 00:00:00,대구,19,14,13,6,31.58
2021-02-22 00:00:00,제주도,17,11,3,14,82.35
2021-02-22 00:00:00,울산,15,10,8,7,46.67
2021-02-22 00:00:00,제주,8,7,6,2,25
2021-02-22 00:00:00,울,8,6,5,3,37.5
2021-02-22 00:00:00,서울강북구,6,5,4,2,33.33
2021-02-22 00:00:00,기,5,4,2,3,60
2021-02-22 00:00:00,울산광역,4,4,3,1,25
2021-02-22 00:00:00,서울시,5,3,3,2,40
2021-02-22 00:00:00,산,5,3,3,2,40
2021-02-22 00:00:00,주,1,1,1,0,0
2021-02-22 00:00:00,광주시,1,1,1,0,0
2021-02-22 00:00:00,원주시,4,1,0,4,100
2021-02-22 00:00:00,경기양평군양서면,1,1,1,0,0
2021-02-22 00:00:00,서초구,2,1,1,1,50
2021-02-22 00:00:00,남,1,1,1,0,0
2021-02-22 00:00:00,천,3,1,0,3,100
2021-02-22 00:00:00,인헌12다길,5,1,1,4,80
2021-03-01 00:00:00,서울특별시,41447,26662,22763,18684,45.08
2021-03-01 00:00:00,경기도,15114,9534,8322,6792,44.94
2021-03-01 00:00:00,인천광역시,2566,1554,1383,1183,46.1
2021-03-01 00:00:00,서울,1870,1352,1064,806,43.1
2021-03-01 00:00:00,충청남도,1873,1119,981,892,47.62
2021-03-01 00:00:00,경상북도,1704,978,890,814,47.77
2021-03-01 00:00:00,강원도,1501,906,821,680,45.3
2021-03-01 00:00:00,경상남도,1208,719,636,572,47.35
2021-03-01 00:00:00,충청북도,1076,645,581,495,46
2021-03-01 00:00:00,,787,641,552,235,29.86
2021-03-01 00:00:00,전라북도,1100,617,552,548,49.82
2021-03-01 00:00:00,전라남도,1051,617,572,479,45.58
2021-03-01 00:00:00,부산광역시,1010,569,523,487,48.22
2021-03-01 00:00:00,대전광역시,876,533,474,402,45.89
2021-03-01 00:00:00,경기,609,444,344,265,43.51
2021-03-01 00:00:00,대구광역시,698,401,379,319,45.7
2021-03-01 00:00:00,광주광역시,697,385,399,298,42.75
2021-03-01 00:00:00,제주특별자치도,561,312,277,284,50.62
2021-03-01 00:00:00,울산광역시,443,256,243,200,45.15
2021-03-01 00:00:00,세종특별자치시,332,191,181,151,45.48
2021-03-01 00:00:00,인천,100,63,47,53,53
2021-03-01 00:00:00,인천광역,72,58,45,27,37.5
2021-03-01 00:00:00,경북,61,38,33,28,45.9
2021-03-01 00:00:00,충남,55,35,27,28,50.91
2021-03-01 00:00:00,강원,47,34,24,23,48.94
2021-03-01 00:00:00,경남,65,34,25,40,61.54
2021-03-01 00:00:00,부산,41,27,29,12,29.27
2021-03-01 00:00:00,부산광역,34,23,21,13,38.24
2021-03-01 00:00:00,광주,34,22,17,17,50
2021-03-01 00:00:00,★★★★★★★★,25,19,11,14,56
2021-03-01 00:00:00,충북,27,18,16,11,40.74
2021-03-01 00:00:00,전북,24,16,13,11,45.83
2021-03-01 00:00:00,광주광역,22,14,14,8,36.36
2021-03-01 00:00:00,제주,28,14,18,10,35.71
2021-03-01 00:00:00,대전,22,12,11,11,50
2021-03-01 00:00:00,대전광역,12,11,10,2,16.67
2021-03-01 00:00:00,전남,16,11,8,8,50
2021-03-01 00:00:00,서울강북구,15,9,4,11,73.33
2021-03-01 00:00:00,대구,9,9,6,3,33.33
2021-03-01 00:00:00,제주도,13,9,6,7,53.85
2021-03-01 00:00:00,대구광역,10,8,9,1,10
2021-03-01 00:00:00,울,12,7,8,4,33.33
2021-03-01 00:00:00,울산,6,5,4,2,33.33
2021-03-01 00:00:00,기,4,4,3,1,25
2021-03-01 00:00:00,울산광역,5,4,3,2,40
2021-03-01 00:00:00,광주시,2,1,1,1,50
2021-03-01 00:00:00,산,1,1,0,1,100
2021-03-01 00:00:00,원주시,1,1,1,0,0
2021-03-01 00:00:00,인헌12다길,1,1,1,0,0
2021-03-01 00:00:00,인천직할시,1,1,1,0,0
2021-03-01 00:00:00,남,2,1,0,2,100
2021-03-01 00:00:00,서울시,1,1,0,1,100
2021-03-08 00:00:00,서울특별시,50131,31427,28072,22059,44
2021-03-08 00:00:00,경기도,18652,11367,10300,8352,44.78
2021-03-08 00:00:00,인천광역시,3079,1827,1709,1370,44.49
2021-03-08 00:00:00,서울,2277,1624,1342,935,41.06
2021-03-08 00:00:00,충청남도,2229,1341,1253,976,43.79
2021-03-08 00:00:00,경상북도,1946,1110,1044,902,46.35
2021-03-08 00:00:00,강원도,1675,1036,934,741,44.24
2021-03-08 00:00:00,경상남도,1730,919,860,870,50.29
2021-03-08 00:00:00,충청북도,1387,842,801,586,42.25
2021-03-08 00:00:00,,981,760,674,307,31.29
2021-03-08 00:00:00,전라북도,1334,745,687,647,48.5
2021-03-08 00:00:00,전라남도,1253,704,688,565,45.09
2021-03-08 00:00:00,부산광역시,1272,675,651,621,48.82
2021-03-08 00:00:00,대전광역시,1097,625,596,501,45.67
2021-03-08 00:00:00,대구광역시,905,539,508,397,43.87
2021-03-08 00:00:00,경기,725,491,412,313,43.17
2021-03-08 00:00:00,광주광역시,945,490,476,469,49.63
2021-03-08 00:00:00,제주특별자치도,722,377,376,346,47.92
2021-03-08 00:00:00,울산광역시,472,277,251,221,46.82
2021-03-08 00:00:00,세종특별자치시,380,212,213,167,43.95
2021-03-08 00:00:00,인천광역,124,93,72,52,41.94
2021-03-08 00:00:00,인천,93,72,63,30,32.26
2021-03-08 00:00:00,충남,89,62,50,39,43.82
2021-03-08 00:00:00,강원,73,45,34,39,53.42
2021-03-08 00:00:00,경남,76,42,45,31,40.79
2021-03-08 00:00:00,경북,53,36,32,21,39.62
2021-03-08 00:00:00,부산광역,48,33,30,18,37.5
2021-03-08 00:00:00,광주광역,46,31,22,24,52.17
2021-03-08 00:00:00,대전,35,26,20,15,42.86
2021-03-08 00:00:00,충북,32,23,22,10,31.25
2021-03-08 00:00:00,전북,33,23,26,7,21.21
2021-03-08 00:00:00,부산,33,22,18,15,45.45
2021-03-08 00:00:00,전남,30,22,18,12,40
2021-03-08 00:00:00,제주,22,17,12,10,45.45
2021-03-08 00:00:00,대전광역,26,16,10,16,61.54
2021-03-08 00:00:00,★★★★★★★★,20,15,15,5,25
2021-03-08 00:00:00,광주,18,13,10,8,44.44
2021-03-08 00:00:00,대구광역,24,12,11,13,54.17
2021-03-08 00:00:00,대구,23,12,11,12,52.17
2021-03-08 00:00:00,서울강북구,17,11,10,7,41.18
2021-03-08 00:00:00,제주도,12,10,10,2,16.67
2021-03-08 00:00:00,울산광역,11,8,6,5,45.45
2021-03-08 00:00:00,울산,15,8,9,6,40
2021-03-08 00:00:00,울,9,7,5,4,44.44
2021-03-08 00:00:00,천,7,5,6,1,14.29
2021-03-08 00:00:00,남,6,4,2,4,66.67
2021-03-08 00:00:00,기,3,2,0,3,100
2021-03-08 00:00:00,산,4,2,2,2,50
2021-03-08 00:00:00,서울시,4,2,0,4,100
2021-03-08 00:00:00,주,1,1,0,1,100
2021-03-08 00:00:00,서대문구,1,1,1,0,0
2021-03-08 00:00:00,인헌12다길,1,1,1,0,0
2021-03-08 00:00:00,서울강북구번3동,1,1,1,0,0
2021-03-08 00:00:00,경기도화성시송산동,1,1,1,0,0
2021-03-15 00:00:00,서울특별시,49177,30748,27535,21642,44.01
2021-03-15 00:00:00,경기도,18387,11261,10337,8050,43.78
2021-03-15 00:00:00,인천광역시,3202,1858,1749,1453,45.38
2021-03-15 00:00:00,서울,2275,1604,1311,964,42.37
2021-03-15 00:00:00,충청남도,2156,1261,1176,980,45.45
2021-03-15 00:00:00,경상북도,1952,1127,1040,912,46.72
2021-03-15 00:00:00,강원도,1729,1010,974,755,43.67
2021-03-15 00:00:00,경상남도,1609,860,811,798,49.6
2021-03-15 00:00:00,충청북도,1387,816,739,648,46.72
2021-03-15 00:00:00,,997,786,656,341,34.2
2021-03-15 00:00:00,전라남도,1369,740,699,670,48.94
2021-03-15 00:00:00,전라북도,1289,735,694,595,46.16
2021-03-15 00:00:00,부산광역시,1282,671,635,647,50.47
2021-03-15 00:00:00,대전광역시,1055,616,579,476,45.12
2021-03-15 00:00:00,경기,766,529,427,339,44.26
2021-03-15 00:00:00,광주광역시,855,467,470,385,45.03
2021-03-15 00:00:00,대구광역시,803,452,402,401,49.94
2021-03-15 00:00:00,제주특별자치도,737,392,371,366,49.66
2021-03-15 00:00:00,울산광역시,473,268,267,206,43.55
2021-03-15 00:00:00,세종특별자치시,353,212,201,152,43.06
2021-03-15 00:00:00,인천광역,132,102,83,49,37.12
2021-03-15 00:00:00,충남,85,59,49,36,42.35
2021-03-15 00:00:00,강원,59,47,34,25,42.37
2021-03-15 00:00:00,인천,60,43,37,23,38.33
2021-03-15 00:00:00,경남,63,41,32,31,49.21
2021-03-15 00:00:00,경북,63,39,37,26,41.27
2021-03-15 00:00:00,충북,48,31,24,24,50
2021-03-15 00:00:00,전남,49,27,22,27,55.1
2021-03-15 00:00:00,광주광역,30,23,15,15,50
2021-03-15 00:00:00,부산광역,34,22,12,22,64.71
2021-03-15 00:00:00,부산,30,21,12,18,60
2021-03-15 00:00:00,★★★★★★★★,27,20,11,16,59.26
2021-03-15 00:00:00,제주,24,17,12,12,50
2021-03-15 00:00:00,광주,23,16,14,9,39.13
2021-03-15 00:00:00,전북,20,16,16,4,20
2021-03-15 00:00:00,대전,26,16,15,11,42.31
2021-03-15 00:00:00,대전광역,27,16,16,11,40.74
2021-03-15 00:00:00,대구,24,16,14,10,41.67
2021-03-15 00:00:00,대구광역,22,14,12,10,45.45
2021-03-15 00:00:00,울산광역,21,12,9,12,57.14
2021-03-15 00:00:00,울산,11,9,5,6,54.55
2021-03-15 00:00:00,서울강북구,10,9,7,3,30
2021-03-15 00:00:00,제주도,10,8,6,4,40
2021-03-15 00:00:00,울,10,7,6,4,40
2021-03-15 00:00:00,기,6,5,3,3,50
2021-03-15 00:00:00,서울시,4,4,3,1,25
2021-03-15 00:00:00,주,2,2,2,0,0
2021-03-15 00:00:00,남,3,2,2,1,33.33
2021-03-22 00:00:00,서울특별시,49286,31120,27732,21554,43.73
2021-03-22 00:00:00,경기도,18480,11289,10351,8129,43.99
2021-03-22 00:00:00,인천광역시,3147,1840,1698,1449,46.04
2021-03-22 00:00:00,서울,2169,1549,1219,950,43.8
2021-03-22 00:00:00,충청남도,2176,1297,1213,963,44.26
2021-03-22 00:00:00,경상북도,2170,1185,1114,1056,48.66
2021-03-22 00:00:00,강원도,1761,1047,975,786,44.63
2021-03-22 00:00:00,경상남도,1668,926,840,828,49.64
2021-03-22 00:00:00,,1030,815,699,331,32.14
2021-03-22 00:00:00,충청북도,1316,777,733,583,44.3
2021-03-22 00:00:00,전라북도,1256,704,651,605,48.17
2021-03-22 00:00:00,전라남도,1236,696,645,591,47.82
2021-03-22 00:00:00,부산광역시,1252,683,639,613,48.96
2021-03-22 00:00:00,대전광역시,1042,592,569,473,45.39
2021-03-22 00:00:00,경기,796,576,434,362,45.48
2021-03-22 00:00:00,대구광역시,864,507,465,399,46.18
2021-03-22 00:00:00,광주광역시,817,445,412,405,49.57
2021-03-22 00:00:00,제주특별자치도,724,376,393,331,45.72
2021-03-22 00:00:00,울산광역시,511,271,264,247,48.34
2021-03-22 00:00:00,세종특별자치시,365,211,201,164,44.93
2021-03-22 00:00:00,인천광역,124,93,75,49,39.52
2021-03-22 00:00:00,충남,76,56,47,29,38.16
2021-03-22 00:00:00,인천,71,54,40,31,43.66
2021-03-22 00:00:00,경북,60,41,33,27,45
2021-03-22 00:00:00,경남,55,38,33,22,40
2021-03-22 00:00:00,강원,54,38,31,23,42.59
2021-03-22 00:00:00,충북,49,34,21,28,57.14
2021-03-22 00:00:00,★★★★★★★★,30,27,20,10,33.33
2021-03-22 00:00:00,전남,38,23,16,22,57.89
2021-03-22 00:00:00,부산,37,22,10,27,72.97
2021-03-22 00:00:00,광주광역,33,19,16,17,51.52
2021-03-22 00:00:00,대구광역,25,18,8,17,68
2021-03-22 00:00:00,부산광역,22,18,14,8,36.36
2021-03-22 00:00:00,전북,20,17,12,8,40
2021-03-22 00:00:00,광주,21,16,17,4,19.05
2021-03-22 00:00:00,대전광역,23,16,11,12,52.17
2021-03-22 00:00:00,대전,20,15,10,10,50
2021-03-22 00:00:00,대구,15,13,9,6,40
2021-03-22 00:00:00,제주도,16,10,6,10,62.5
2021-03-22 00:00:00,제주,14,9,7,7,50
2021-03-22 00:00:00,울,9,8,8,1,11.11
2021-03-22 00:00:00,울산광역,10,7,9,1,10
2021-03-22 00:00:00,울산,9,7,8,1,11.11
2021-03-22 00:00:00,서울강북구,9,7,6,3,33.33
2021-03-22 00:00:00,서울시,4,3,1,3,75
2021-03-22 00:00:00,기,3,3,3,0,0
2021-03-22 00:00:00,남,2,2,2,0,0
2021-03-22 00:00:00,경기의왕시포일동,3,2,2,1,33.33
2021-03-22 00:00:00,산,1,1,1,0,0
2021-03-22 00:00:00,강북구,1,1,1,0,0
2021-03-22 00:00:00,북,2,1,0,2,100
2021-03-22 00:00:00,서울관악구봉천1동,1,1,1,0,0
2021-03-29 00:00:00,서울특별시,47431,29848,26689,20742,43.73
2021-03-29 00:00:00,경기도,17586,10806,9836,7750,44.07
2021-03-29 00:00:00,인천광역시,2921,1737,1607,1314,44.98
2021-03-29 00:00:00,서울,2288,1575,1328,960,41.96
2021-03-29 00:00:00,충청남도,2179,1307,1218,961,44.1
2021-03-29 00:00:00,경상북도,1969,1078,1065,904,45.91
2021-03-29 00:00:00,강원도,1646,971,890,756,45.93
2021-03-29 00:00:00,경상남도,1537,875,815,722,46.97
2021-03-29 00:00:00,,1093,834,696,397,36.32
2021-03-29 00:00:00,충청북도,1293,772,731,562,43.46
2021-03-29 00:00:00,전라북도,1300,739,711,589,45.31
2021-03-29 00:00:00,전라남도,1282,693,647,635,49.53
2021-03-29 00:00:00,부산광역시,1193,671,646,547,45.85
2021-03-29 00:00:00,대전광역시,1074,603,549,525,48.88
2021-03-29 00:00:00,경기,747,527,424,323,43.24
2021-03-29 00:00:00,대구광역시,868,492,464,404,46.54
2021-03-29 00:00:00,광주광역시,764,413,412,352,46.07
2021-03-29 00:00:00,제주특별자치도,669,359,346,323,48.28
2021-03-29 00:00:00,울산광역시,520,292,282,238,45.77
2021-03-29 00:00:00,세종특별자치시,346,213,200,146,42.2
2021-03-29 00:00:00,인천광역,94,66,55,39,41.49
2021-03-29 00:00:00,충남,93,60,52,41,44.09
2021-03-29 00:00:00,경남,67,45,28,39,58.21
2021-03-29 00:00:00,강원,57,45,33,24,42.11
2021-03-29 00:00:00,경북,62,42,32,30,48.39
2021-03-29 00:00:00,인천,61,41,30,31,50.82
2021-03-29 00:00:00,충북,53,35,37,16,30.19
2021-03-29 00:00:00,부산광역,48,30,23,25,52.08
2021-03-29 00:00:00,전북,42,29,22,20,47.62
2021-03-29 00:00:00,부산,38,27,17,21,55.26
2021-03-29 00:00:00,광주광역,40,25,17,23,57.5
2021-03-29 00:00:00,전남,42,25,24,18,42.86
2021-03-29 00:00:00,광주,35,19,14,21,60
2021-03-29 00:00:00,대전,26,19,18,8,30.77
2021-03-29 00:00:00,대전광역,22,17,13,9,40.91
2021-03-29 00:00:00,대구광역,22,17,12,10,45.45
2021-03-29 00:00:00,★★★★★★★★,18,16,7,11,61.11
2021-03-29 00:00:00,제주,24,12,14,10,41.67
2021-03-29 00:00:00,대구,19,11,8,11,57.89
2021-03-29 00:00:00,울산광역,18,9,6,12,66.67
2021-03-29 00:00:00,서울강북구,9,8,7,2,22.22
2021-03-29 00:00:00,기,8,7,3,5,62.5
2021-03-29 00:00:00,제주도,7,6,6,1,14.29
2021-03-29 00:00:00,울,9,6,5,4,44.44
2021-03-29 00:00:00,울산,5,4,3,2,40
2021-03-29 00:00:00,서울시,7,4,2,5,71.43
2021-03-29 00:00:00,남,3,3,3,0,0
2021-03-29 00:00:00,강북구,1,1,0,1,100
2021-03-29 00:00:00,서대문구,1,1,1,0,0
2021-03-29 00:00:00,산,6,1,6,0,0
2021-03-29 00:00:00,서구,3,1,0,3,100
2021-04-05 00:00:00,서울특별시,48108,30164,26753,21355,44.39
2021-04-05 00:00:00,경기도,18397,11140,10218,8179,44.46
2021-04-05 00:00:00,인천광역시,3077,1797,1700,1377,44.75
2021-04-05 00:00:00,서울,2394,1698,1376,1018,42.52
2021-04-05 00:00:00,,1867,1589,724,1143,61.22
2021-04-05 00:00:00,충청남도,2224,1320,1252,972,43.71
2021-04-05 00:00:00,경상북도,1953,1101,1089,864,44.24
2021-04-05 00:00:00,강원도,1660,991,939,721,43.43
2021-04-05 00:00:00,경상남도,1638,930,875,763,46.58
2021-04-05 00:00:00,충청북도,1306,774,722,584,44.72
2021-04-05 00:00:00,전라남도,1340,725,704,636,47.46
2021-04-05 00:00:00,전라북도,1273,713,684,589,46.27
2021-04-05 00:00:00,부산광역시,1229,669,637,592,48.17
2021-04-05 00:00:00,대전광역시,1075,588,553,522,48.56
2021-04-05 00:00:00,경기,728,511,395,333,45.74
2021-04-05 00:00:00,대구광역시,900,500,461,439,48.78
2021-04-05 00:00:00,광주광역시,804,433,418,386,48.01
2021-04-05 00:00:00,제주특별자치도,637,336,339,298,46.78
2021-04-05 00:00:00,울산광역시,523,285,281,242,46.27
2021-04-05 00:00:00,세종특별자치시,328,184,176,152,46.34
2021-04-05 00:00:00,인천광역,117,87,70,47,40.17
2021-04-05 00:00:00,인천,69,50,36,33,47.83
2021-04-05 00:00:00,경남,71,48,36,35,49.3
2021-04-05 00:00:00,경북,71,47,46,25,35.21
2021-04-05 00:00:00,충남,67,46,42,25,37.31
2021-04-05 00:00:00,강원,60,38,39,21,35
2021-04-05 00:00:00,충북,49,34,25,24,48.98
2021-04-05 00:00:00,대전광역,38,26,18,20,52.63
2021-04-05 00:00:00,부산광역,29,24,19,10,34.48
2021-04-05 00:00:00,부산,33,23,17,16,48.48
2021-04-05 00:00:00,전남,38,22,15,23,60.53
2021-04-05 00:00:00,광주광역,36,22,19,17,47.22
2021-04-05 00:00:00,전북,43,21,24,19,44.19
2021-04-05 00:00:00,광주,22,15,11,11,50
2021-04-05 00:00:00,대구광역,21,14,13,8,38.1
2021-04-05 00:00:00,★★★★★★★★,19,13,10,9,47.37
2021-04-05 00:00:00,대구,21,13,13,8,38.1
2021-04-05 00:00:00,대전,19,13,8,11,57.89
2021-04-05 00:00:00,제주,20,10,10,10,50
2021-04-05 00:00:00,울산광역,14,9,6,8,57.14
2021-04-05 00:00:00,울산,16,7,6,10,62.5
2021-04-05 00:00:00,제주도,7,7,5,2,28.57
2021-04-05 00:00:00,기,10,6,5,5,50
2021-04-05 00:00:00,울,3,3,3,0,0
2021-04-05 00:00:00,서울강북구,7,3,3,4,57.14
2021-04-05 00:00:00,서울시,8,3,4,4,50
2021-04-05 00:00:00,산,3,1,2,1,33.33
2021-04-05 00:00:00,서구,4,1,1,3,75
2021-04-05 00:00:00,광주시,2,1,1,1,50
2021-04-05 00:00:00,천,2,1,1,1,50
2021-04-05 00:00:00,북,2,1,1,1,50
2021-04-05 00:00:00,남,1,1,1,0,0
2021-04-05 00:00:00,광진구,1,1,0,1,100
2021-04-12 00:00:00,서울특별시,48831,30733,27257,21574,44.18
2021-04-12 00:00:00,경기도,18500,11348,10145,8355,45.16
2021-04-12 00:00:00,인천광역시,3171,1847,1729,1442,45.47
2021-04-12 00:00:00,서울,2382,1679,1341,1041,43.7
2021-04-12 00:00:00,충청남도,2217,1329,1220,997,44.97
2021-04-12 00:00:00,경상북도,2032,1130,1100,932,45.87
2021-04-12 00:00:00,강원도,1796,1045,941,855,47.61
2021-04-12 00:00:00,경상남도,1580,882,796,784,49.62
2021-04-12 00:00:00,,1122,875,769,353,31.46
2021-04-12 00:00:00,충청북도,1342,799,719,623,46.42
2021-04-12 00:00:00,전라남도,1315,719,631,684,52.02
2021-04-12 00:00:00,부산광역시,1277,706,672,605,47.38
2021-04-12 00:00:00,전라북도,1242,688,662,580,46.7
2021-04-12 00:00:00,대전광역시,1117,631,566,551,49.33
2021-04-12 00:00:00,경기,745,536,433,312,41.88
2021-04-12 00:00:00,대구광역시,917,504,467,450,49.07
2021-04-12 00:00:00,광주광역시,818,446,415,403,49.27
2021-04-12 00:00:00,제주특별자치도,683,382,364,319,46.71
2021-04-12 00:00:00,울산광역시,558,295,298,260,46.59
2021-04-12 00:00:00,세종특별자치시,317,186,178,139,43.85
2021-04-12 00:00:00,인천광역,101,77,60,41,40.59
2021-04-12 00:00:00,인천,76,60,50,26,34.21
2021-04-12 00:00:00,충남,88,55,40,48,54.55
2021-04-12 00:00:00,경북,63,44,33,30,47.62
2021-04-12 00:00:00,강원,60,43,39,21,35
2021-04-12 00:00:00,충북,61,41,24,37,60.66
2021-04-12 00:00:00,경남,55,38,31,24,43.64
2021-04-12 00:00:00,전북,41,27,18,23,56.1
2021-04-12 00:00:00,★★★★★★★★,39,26,20,19,48.72
2021-04-12 00:00:00,전남,38,23,24,14,36.84
2021-04-12 00:00:00,광주광역,32,22,21,11,34.38
2021-04-12 00:00:00,부산,29,20,17,12,41.38
2021-04-12 00:00:00,부산광역,32,20,13,19,59.38
2021-04-12 00:00:00,대구광역,27,19,15,12,44.44
2021-04-12 00:00:00,광주,29,17,14,15,51.72
2021-04-12 00:00:00,대구,27,17,15,12,44.44
2021-04-12 00:00:00,울산,24,15,13,11,45.83
2021-04-12 00:00:00,대전,23,14,9,14,60.87
2021-04-12 00:00:00,대전광역,17,13,12,5,29.41
2021-04-12 00:00:00,제주,17,13,9,8,47.06
2021-04-12 00:00:00,서울강북구,14,11,9,5,35.71
2021-04-12 00:00:00,울산광역,14,8,5,9,64.29
2021-04-12 00:00:00,제주도,8,6,5,3,37.5
2021-04-12 00:00:00,서울시,7,5,3,4,57.14
2021-04-12 00:00:00,울,8,4,5,3,37.5
2021-04-12 00:00:00,기,7,3,3,4,57.14
2021-04-12 00:00:00,남,2,1,2,0,0
2021-04-12 00:00:00,원,1,1,1,0,0
2021-04-12 00:00:00,주,1,1,1,0,0
2021-04-12 00:00:00,강북구,2,1,1,1,50
2021-04-12 00:00:00,광진구,1,1,1,0,0
2021-04-12 00:00:00,산,2,1,2,0,0
2021-04-19 00:00:00,서울특별시,49345,31069,27828,21517,43.61
2021-04-19 00:00:00,경기도,18655,11378,10505,8150,43.69
2021-04-19 00:00:00,인천광역시,3075,1876,1695,1380,44.88
2021-04-19 00:00:00,서울,2304,1610,1344,960,41.67
2021-04-19 00:00:00,충청남도,2249,1383,1329,920,40.91
2021-04-19 00:00:00,경상북도,2092,1184,1168,924,44.17
2021-04-19 00:00:00,강원도,1747,1016,956,791,45.28
2021-04-19 00:00:00,경상남도,1674,922,881,793,47.37
2021-04-19 00:00:00,충청북도,1447,872,833,614,42.43
2021-04-19 00:00:00,,1117,851,706,411,36.79
2021-04-19 00:00:00,전라남도,1429,820,764,665,46.54
2021-04-19 00:00:00,전라북도,1354,734,682,672,49.63
2021-04-19 00:00:00,부산광역시,1349,723,687,662,49.07
2021-04-19 00:00:00,대전광역시,1072,608,569,503,46.92
2021-04-19 00:00:00,대구광역시,982,535,489,493,50.2
2021-04-19 00:00:00,경기,742,510,408,334,45.01
2021-04-19 00:00:00,광주광역시,766,452,433,333,43.47
2021-04-19 00:00:00,제주특별자치도,657,349,380,277,42.16
2021-04-19 00:00:00,울산광역시,530,300,260,270,50.94
2021-04-19 00:00:00,세종특별자치시,364,212,187,177,48.63
2021-04-19 00:00:00,인천광역,132,95,83,49,37.12
2021-04-19 00:00:00,충남,85,65,54,31,36.47
2021-04-19 00:00:00,경북,105,61,55,50,47.62
2021-04-19 00:00:00,인천,69,51,37,32,46.38
2021-04-19 00:00:00,전북,71,43,35,36,50.7
2021-04-19 00:00:00,충북,53,40,29,24,45.28
2021-04-19 00:00:00,경남,66,37,23,43,65.15
2021-04-19 00:00:00,강원,40,29,21,19,47.5
2021-04-19 00:00:00,부산광역,42,26,17,25,59.52
2021-04-19 00:00:00,대전광역,37,26,16,21,56.76
2021-04-19 00:00:00,대전,43,24,26,17,39.53
2021-04-19 00:00:00,★★★★★★★★,38,23,18,20,52.63
2021-04-19 00:00:00,전남,37,21,21,16,43.24
2021-04-19 00:00:00,광주,39,21,16,23,58.97
2021-04-19 00:00:00,대구,25,20,16,9,36
2021-04-19 00:00:00,광주광역,24,19,14,10,41.67
2021-04-19 00:00:00,부산,23,15,10,13,56.52
2021-04-19 00:00:00,대구광역,18,13,8,10,55.56
2021-04-19 00:00:00,울산,20,13,14,6,30
2021-04-19 00:00:00,울,10,9,4,6,60
2021-04-19 00:00:00,제주도,16,9,8,8,50
2021-04-19 00:00:00,제주,10,8,8,2,20
2021-04-19 00:00:00,울산광역,7,7,7,0,0
2021-04-19 00:00:00,서울시,5,4,3,2,40
2021-04-19 00:00:00,기,5,4,2,3,60
2021-04-19 00:00:00,남,5,3,1,4,80
2021-04-19 00:00:00,서울강북구,3,2,2,1,33.33
2021-04-19 00:00:00,원,3,2,2,1,33.33
2021-04-19 00:00:00,세종시,2,1,2,0,0
2021-04-19 00:00:00,주공아파트,1,1,1,0,0
2021-04-19 00:00:00,산,2,1,1,1,50
2021-04-19 00:00:00,천,1,1,1,0,0
2021-04-19 00:00:00,강북구,1,1,1,0,0
2021-04-19 00:00:00,경기도양주군회천읍,1,1,0,1,100
2021-04-26 00:00:00,서울특별시,48223,30357,27257,20966,43.48
2021-04-26 00:00:00,경기도,17793,11069,10182,7611,42.78
2021-04-26 00:00:00,인천광역시,2971,1762,1672,1299,43.72
2021-04-26 00:00:00,서울,2244,1590,1341,903,40.24
2021-04-26 00:00:00,충청남도,2124,1291,1179,945,44.49
2021-04-26 00:00:00,경상북도,1976,1130,1065,911,46.1
2021-04-26 00:00:00,강원도,1877,1061,992,885,47.15
2021-04-26 00:00:00,경상남도,1654,901,872,782,47.28
2021-04-26 00:00:00,,1067,837,700,367,34.4
2021-04-26 00:00:00,충청북도,1391,819,759,632,45.43
2021-04-26 00:00:00,전라북도,1351,764,752,599,44.34
2021-04-26 00:00:00,부산광역시,1428,738,697,731,51.19
2021-04-26 00:00:00,전라남도,1308,727,725,583,44.57
2021-04-26 00:00:00,대전광역시,1080,642,594,486,45
2021-04-26 00:00:00,경기,703,501,394,309,43.95
2021-04-26 00:00:00,대구광역시,857,492,467,390,45.51
2021-04-26 00:00:00,광주광역시,761,407,398,363,47.7
2021-04-26 00:00:00,제주특별자치도,709,384,407,302,42.6
2021-04-26 00:00:00,울산광역시,541,291,275,266,49.17
2021-04-26 00:00:00,세종특별자치시,339,197,186,153,45.13
2021-04-26 00:00:00,인천광역,132,90,75,57,43.18
2021-04-26 00:00:00,경남,89,54,49,40,44.94
2021-04-26 00:00:00,충남,72,53,42,30,41.67
2021-04-26 00:00:00,경북,91,52,49,42,46.15
2021-04-26 00:00:00,강원,65,43,37,28,43.08
2021-04-26 00:00:00,인천,64,42,37,27,42.19
2021-04-26 00:00:00,충북,48,33,30,18,37.5
2021-04-26 00:00:00,전북,33,26,18,15,45.45
