"DATE","SIDO_ADDR","ROWCNT","PCNT","MED_Y_CNT","MED_N_CNT","MED_N_RATE"
2020-10-19 00:00:00.000,부산,25,19,16,9,36
2020-10-19 00:00:00.000,★★★★★★★★,24,19,12,12,50
2020-10-19 00:00:00.000,대구,26,17,13,13,50
2020-10-19 00:00:00.000,대구광역,18,13,9,9,50
2020-10-19 00:00:00.000,광주,23,13,10,13,56.52
2020-10-19 00:00:00.000,울산,16,10,6,10,62.5
2020-10-19 00:00:00.000,제주,16,10,8,8,50
2020-10-19 00:00:00.000,제주도,11,8,4,7,63.64
2020-10-19 00:00:00.000,울,11,8,8,3,27.27
2020-10-19 00:00:00.000,울산광역,7,6,5,2,28.57
2020-10-19 00:00:00.000,서울강북구,7,6,5,2,28.57
2020-10-19 00:00:00.000,남,3,3,3,0,0
2020-10-19 00:00:00.000,기,5,3,3,2,40
2020-10-19 00:00:00.000,산,3,2,3,0,0
2020-10-19 00:00:00.000,천,2,2,1,1,50
2020-10-19 00:00:00.000,인천시,2,1,0,2,100
2020-10-19 00:00:00.000,경기용인시풍덕천2동,1,1,1,0,0
2020-10-19 00:00:00.000,북,1,1,1,0,0
2020-10-19 00:00:00.000,전,1,1,1,0,0
2020-10-19 00:00:00.000,서울시,3,1,1,2,66.67
2020-10-19 00:00:00.000,서대문구,1,1,1,0,0
2020-10-26 00:00:00.000,서울특별시,49319,31290,27469,21850,44.3
2020-10-26 00:00:00.000,경기도,18377,11438,10103,8274,45.02
2020-10-26 00:00:00.000,인천광역시,2952,1769,1618,1334,45.19
2020-10-26 00:00:00.000,서울,2364,1692,1283,1081,45.73
2020-10-26 00:00:00.000,충청남도,2160,1315,1141,1019,47.18
2020-10-26 00:00:00.000,경상북도,1995,1137,1017,978,49.02
2020-10-26 00:00:00.000,강원도,1734,1049,946,788,45.44
2020-10-26 00:00:00.000,경상남도,1555,901,794,761,48.94
2020-10-26 00:00:00.000,충청북도,1424,840,760,664,46.63
2020-10-26 00:00:00.000,,944,777,691,253,26.8
2020-10-26 00:00:00.000,전라남도,1299,761,684,615,47.34
2020-10-26 00:00:00.000,부산광역시,1340,731,683,657,49.03
2020-10-26 00:00:00.000,전라북도,1209,694,624,585,48.39
2020-10-26 00:00:00.000,대전광역시,1144,649,585,559,48.86
2020-10-26 00:00:00.000,경기,817,581,444,373,45.65
2020-10-26 00:00:00.000,대구광역시,894,505,466,428,47.87
2020-10-26 00:00:00.000,광주광역시,878,474,457,421,47.95
2020-10-26 00:00:00.000,제주특별자치도,696,353,361,335,48.13
2020-10-26 00:00:00.000,울산광역시,536,296,284,252,47.01
2020-10-26 00:00:00.000,세종특별자치시,363,222,205,158,43.53
2020-10-26 00:00:00.000,인천광역,130,94,73,57,43.85
2020-10-26 00:00:00.000,인천,80,62,45,35,43.75
2020-10-26 00:00:00.000,경남,88,61,37,51,57.95
2020-10-26 00:00:00.000,충남,95,57,42,53,55.79
2020-10-26 00:00:00.000,경북,74,48,40,34,45.95
2020-10-26 00:00:00.000,강원,67,47,32,35,52.24
2020-10-26 00:00:00.000,충북,53,37,30,23,43.4
2020-10-26 00:00:00.000,부산광역,56,30,27,29,51.79
2020-10-26 00:00:00.000,대전광역,38,28,21,17,44.74
2020-10-26 00:00:00.000,전북,37,23,24,13,35.14
2020-10-26 00:00:00.000,전남,34,22,18,16,47.06
2020-10-26 00:00:00.000,★★★★★★★★,25,22,13,12,48
2020-10-26 00:00:00.000,부산,34,21,10,24,70.59
2020-10-26 00:00:00.000,대전,24,18,11,13,54.17
2020-10-26 00:00:00.000,대구,35,18,15,20,57.14
2020-10-26 00:00:00.000,광주,26,17,16,10,38.46
2020-10-26 00:00:00.000,광주광역,27,17,15,12,44.44
2020-10-26 00:00:00.000,대구광역,26,16,12,14,53.85
2020-10-26 00:00:00.000,제주도,17,12,12,5,29.41
2020-10-26 00:00:00.000,울산,17,12,9,8,47.06
2020-10-26 00:00:00.000,서울강북구,13,11,9,4,30.77
2020-10-26 00:00:00.000,제주,14,11,8,6,42.86
2020-10-26 00:00:00.000,울산광역,13,10,8,5,38.46
2020-10-26 00:00:00.000,울,12,10,5,7,58.33
2020-10-26 00:00:00.000,강북구,3,2,1,2,66.67
2020-10-26 00:00:00.000,인헌12다길,1,1,1,0,0
2020-10-26 00:00:00.000,서울시,1,1,0,1,100
2020-10-26 00:00:00.000,기,2,1,2,0,0
2020-10-26 00:00:00.000,경기도화성시송산동,2,1,2,0,0
2020-10-26 00:00:00.000,원,2,1,0,2,100
2020-10-26 00:00:00.000,강동구,1,1,1,0,0
2020-10-26 00:00:00.000,남,1,1,1,0,0
2020-10-26 00:00:00.000,경기용인시풍덕천2동,2,1,2,0,0
2020-10-26 00:00:00.000,세종시,2,1,2,0,0
2020-10-26 00:00:00.000,산,2,1,2,0,0
2020-11-02 00:00:00.000,서울특별시,50263,31929,27919,22344,44.45
2020-11-02 00:00:00.000,경기도,18509,11538,10161,8348,45.1
2020-11-02 00:00:00.000,인천광역시,2954,1787,1604,1350,45.7
2020-11-02 00:00:00.000,서울,2477,1736,1361,1116,45.05
2020-11-02 00:00:00.000,충청남도,2135,1317,1162,973,45.57
2020-11-02 00:00:00.000,경상북도,1963,1144,1026,937,47.73
2020-11-02 00:00:00.000,강원도,1799,1065,959,840,46.69
2020-11-02 00:00:00.000,경상남도,1650,904,823,827,50.12
2020-11-02 00:00:00.000,,1078,860,762,316,29.31
2020-11-02 00:00:00.000,충청북도,1459,854,801,658,45.1
2020-11-02 00:00:00.000,전라남도,1416,791,725,691,48.8
2020-11-02 00:00:00.000,부산광역시,1325,731,699,626,47.25
2020-11-02 00:00:00.000,전라북도,1258,727,652,606,48.17
2020-11-02 00:00:00.000,대전광역시,1091,638,622,469,42.99
2020-11-02 00:00:00.000,경기,796,562,444,352,44.22
2020-11-02 00:00:00.000,대구광역시,953,525,519,434,45.54
2020-11-02 00:00:00.000,광주광역시,843,474,443,400,47.45
2020-11-02 00:00:00.000,제주특별자치도,663,357,337,326,49.17
2020-11-02 00:00:00.000,울산광역시,548,307,275,273,49.82
2020-11-02 00:00:00.000,세종특별자치시,379,217,193,186,49.08
2020-11-02 00:00:00.000,인천광역,138,101,79,59,42.75
2020-11-02 00:00:00.000,인천,107,70,54,53,49.53
2020-11-02 00:00:00.000,충남,98,61,45,53,54.08
2020-11-02 00:00:00.000,강원,79,53,36,43,54.43
2020-11-02 00:00:00.000,경북,81,52,40,41,50.62
2020-11-02 00:00:00.000,경남,69,46,34,35,50.72
2020-11-02 00:00:00.000,부산광역,58,35,28,30,51.72
2020-11-02 00:00:00.000,전북,38,31,19,19,50
2020-11-02 00:00:00.000,광주광역,35,24,19,16,45.71
2020-11-02 00:00:00.000,충북,32,23,18,14,43.75
2020-11-02 00:00:00.000,대전,39,22,16,23,58.97
2020-11-02 00:00:00.000,전남,38,21,13,25,65.79
2020-11-02 00:00:00.000,대전광역,32,21,16,16,50
2020-11-02 00:00:00.000,광주,29,21,15,14,48.28
2020-11-02 00:00:00.000,대구광역,24,16,10,14,58.33
2020-11-02 00:00:00.000,★★★★★★★★,23,16,8,15,65.22
2020-11-02 00:00:00.000,대구,23,15,13,10,43.48
2020-11-02 00:00:00.000,울산,20,14,15,5,25
2020-11-02 00:00:00.000,부산,26,14,13,13,50
2020-11-02 00:00:00.000,울,13,11,8,5,38.46
2020-11-02 00:00:00.000,제주도,12,8,5,7,58.33
2020-11-02 00:00:00.000,서울강북구,9,8,9,0,0
2020-11-02 00:00:00.000,제주,12,7,6,6,50
2020-11-02 00:00:00.000,울산광역,7,6,6,1,14.29
2020-11-02 00:00:00.000,기,5,5,3,2,40
2020-11-02 00:00:00.000,강북구,4,3,1,3,75
2020-11-02 00:00:00.000,서울시,2,2,1,1,50
2020-11-02 00:00:00.000,원,3,1,2,1,33.33
2020-11-02 00:00:00.000,서대문구,1,1,1,0,0
2020-11-02 00:00:00.000,인천시,1,1,1,0,0
2020-11-02 00:00:00.000,(주소불명)1119,2,1,1,1,50
2020-11-02 00:00:00.000,천,1,1,1,0,0
2020-11-02 00:00:00.000,산,2,1,2,0,0
2020-11-02 00:00:00.000,경남마산시해운동,3,1,2,1,33.33
2020-11-09 00:00:00.000,서울특별시,49381,31180,27206,22175,44.91
2020-11-09 00:00:00.000,경기도,18384,11398,10098,8286,45.07
2020-11-09 00:00:00.000,인천광역시,3104,1853,1646,1458,46.97
2020-11-09 00:00:00.000,서울,2376,1686,1312,1064,44.78
2020-11-09 00:00:00.000,충청남도,2170,1365,1220,950,43.78
2020-11-09 00:00:00.000,경상북도,1970,1151,1024,946,48.02
2020-11-09 00:00:00.000,강원도,1687,1025,932,755,44.75
2020-11-09 00:00:00.000,경상남도,1621,876,826,795,49.04
2020-11-09 00:00:00.000,,1083,830,712,371,34.26
2020-11-09 00:00:00.000,충청북도,1338,813,712,626,46.79
2020-11-09 00:00:00.000,전라북도,1245,732,677,568,45.62
2020-11-09 00:00:00.000,부산광역시,1340,716,696,644,48.06
2020-11-09 00:00:00.000,전라남도,1237,714,668,569,46
2020-11-09 00:00:00.000,대전광역시,1066,607,544,522,48.97
2020-11-09 00:00:00.000,경기,761,544,427,334,43.89
2020-11-09 00:00:00.000,광주광역시,804,470,414,390,48.51
2020-11-09 00:00:00.000,대구광역시,825,459,413,412,49.94
2020-11-09 00:00:00.000,제주특별자치도,666,378,368,298,44.74
2020-11-09 00:00:00.000,울산광역시,423,246,223,200,47.28
2020-11-09 00:00:00.000,세종특별자치시,352,203,185,167,47.44
2020-11-09 00:00:00.000,인천광역,118,92,62,56,47.46
2020-11-09 00:00:00.000,충남,76,57,43,33,43.42
2020-11-09 00:00:00.000,인천,82,57,44,38,46.34
2020-11-09 00:00:00.000,강원,78,47,36,42,53.85
2020-11-09 00:00:00.000,경북,78,45,40,38,48.72
2020-11-09 00:00:00.000,경남,67,41,34,33,49.25
2020-11-09 00:00:00.000,충북,53,37,31,22,41.51
2020-11-09 00:00:00.000,전북,50,34,23,27,54
2020-11-09 00:00:00.000,대구광역,35,26,17,18,51.43
2020-11-09 00:00:00.000,부산,35,24,16,19,54.29
2020-11-09 00:00:00.000,부산광역,39,24,20,19,48.72
2020-11-09 00:00:00.000,대전광역,44,23,19,25,56.82
2020-11-09 00:00:00.000,전남,34,23,19,15,44.12
2020-11-09 00:00:00.000,★★★★★★★★,33,21,14,19,57.58
2020-11-09 00:00:00.000,광주,31,20,17,14,45.16
2020-11-09 00:00:00.000,대구,27,18,14,13,48.15
2020-11-09 00:00:00.000,대전,25,14,9,16,64
2020-11-09 00:00:00.000,광주광역,19,14,16,3,15.79
2020-11-09 00:00:00.000,제주도,17,12,10,7,41.18
2020-11-09 00:00:00.000,제주,18,11,9,9,50
2020-11-09 00:00:00.000,서울강북구,14,9,3,11,78.57
2020-11-09 00:00:00.000,울산광역,13,8,4,9,69.23
2020-11-09 00:00:00.000,울,8,7,6,2,25
2020-11-09 00:00:00.000,기,6,5,3,3,50
2020-11-09 00:00:00.000,울산,10,5,2,8,80
2020-11-09 00:00:00.000,서울시,3,3,2,1,33.33
2020-11-09 00:00:00.000,원,1,1,1,0,0
2020-11-09 00:00:00.000,충부,2,1,0,2,100
2020-11-09 00:00:00.000,(주소불명)1119,1,1,0,1,100
2020-11-09 00:00:00.000,남동구만수2동,2,1,0,2,100
2020-11-09 00:00:00.000,경기도양주군회천읍,1,1,1,0,0
2020-11-09 00:00:00.000,남,4,1,0,4,100
2020-11-09 00:00:00.000,세종시,2,1,0,2,100
2020-11-09 00:00:00.000,서울관악구봉천1동,1,1,1,0,0
2020-11-09 00:00:00.000,전,1,1,1,0,0
2020-11-16 00:00:00.000,서울특별시,48672,31072,27307,21365,43.9
2020-11-16 00:00:00.000,경기도,18392,11438,10116,8276,45
2020-11-16 00:00:00.000,인천광역시,3059,1879,1739,1320,43.15
2020-11-16 00:00:00.000,서울,2370,1695,1341,1029,43.42
2020-11-16 00:00:00.000,충청남도,2001,1227,1092,909,45.43
2020-11-16 00:00:00.000,경상북도,1923,1132,985,938,48.78
2020-11-16 00:00:00.000,강원도,1700,983,878,822,48.35
2020-11-16 00:00:00.000,경상남도,1532,860,803,729,47.58
2020-11-16 00:00:00.000,충청북도,1367,818,748,619,45.28
2020-11-16 00:00:00.000,,974,756,650,324,33.26
2020-11-16 00:00:00.000,전라북도,1278,729,639,639,50
2020-11-16 00:00:00.000,전라남도,1233,705,650,583,47.28
2020-11-16 00:00:00.000,부산광역시,1302,691,649,653,50.15
2020-11-16 00:00:00.000,대전광역시,1148,650,639,509,44.34
2020-11-16 00:00:00.000,경기,780,520,403,377,48.33
2020-11-16 00:00:00.000,대구광역시,889,512,456,433,48.71
2020-11-16 00:00:00.000,광주광역시,789,456,391,398,50.44
2020-11-16 00:00:00.000,제주특별자치도,724,376,383,341,47.1
2020-11-16 00:00:00.000,울산광역시,605,335,329,276,45.62
2020-11-16 00:00:00.000,세종특별자치시,371,218,191,180,48.52
2020-11-16 00:00:00.000,인천광역,131,89,71,60,45.8
2020-11-16 00:00:00.000,인천,89,63,44,45,50.56
2020-11-16 00:00:00.000,충남,87,60,44,43,49.43
2020-11-16 00:00:00.000,경북,79,56,40,39,49.37
2020-11-16 00:00:00.000,충북,68,47,34,34,50
2020-11-16 00:00:00.000,강원,66,43,31,35,53.03
2020-11-16 00:00:00.000,경남,47,34,25,22,46.81
2020-11-16 00:00:00.000,부산광역,39,29,24,15,38.46
2020-11-16 00:00:00.000,전북,54,28,24,30,55.56
2020-11-16 00:00:00.000,전남,56,27,21,35,62.5
2020-11-16 00:00:00.000,대전,38,24,21,17,44.74
2020-11-16 00:00:00.000,광주,33,23,23,10,30.3
2020-11-16 00:00:00.000,부산,38,21,12,26,68.42
2020-11-16 00:00:00.000,대전광역,28,18,11,17,60.71
2020-11-16 00:00:00.000,★★★★★★★★,30,18,9,21,70
2020-11-16 00:00:00.000,대구광역,25,15,11,14,56
2020-11-16 00:00:00.000,제주도,22,12,12,10,45.45
2020-11-16 00:00:00.000,광주광역,14,12,11,3,21.43
2020-11-16 00:00:00.000,대구,16,11,6,10,62.5
2020-11-16 00:00:00.000,울산,22,11,13,9,40.91
2020-11-16 00:00:00.000,서울강북구,14,10,10,4,28.57
2020-11-16 00:00:00.000,제주,11,10,7,4,36.36
2020-11-16 00:00:00.000,울산광역,17,10,6,11,64.71
2020-11-16 00:00:00.000,울,8,5,3,5,62.5
2020-11-16 00:00:00.000,기,5,4,3,2,40
2020-11-16 00:00:00.000,남,4,2,2,2,50
2020-11-16 00:00:00.000,서울시,3,2,1,2,66.67
2020-11-16 00:00:00.000,산,2,1,2,0,0
2020-11-16 00:00:00.000,인천직할시,2,1,1,1,50
2020-11-16 00:00:00.000,충부,2,1,2,0,0
2020-11-16 00:00:00.000,부산시,1,1,1,0,0
2020-11-16 00:00:00.000,주,1,1,1,0,0
2020-11-16 00:00:00.000,남동구만수2동,2,1,0,2,100
2020-11-16 00:00:00.000,전남여수시여서동,2,1,1,1,50
2020-11-16 00:00:00.000,강북구,1,1,1,0,0
2020-11-23 00:00:00.000,서울특별시,49035,31060,27460,21575,44
2020-11-23 00:00:00.000,경기도,18399,11465,10176,8223,44.69
2020-11-23 00:00:00.000,인천광역시,3147,1871,1696,1451,46.11
2020-11-23 00:00:00.000,서울,2274,1606,1271,1003,44.11
2020-11-23 00:00:00.000,충청남도,2169,1305,1185,984,45.37
2020-11-23 00:00:00.000,경상북도,2010,1157,1052,958,47.66
2020-11-23 00:00:00.000,강원도,1756,1050,964,792,45.1
2020-11-23 00:00:00.000,경상남도,1525,880,768,757,49.64
2020-11-23 00:00:00.000,충청북도,1379,804,760,619,44.89
2020-11-23 00:00:00.000,,950,774,691,259,27.26
2020-11-23 00:00:00.000,전라북도,1320,737,706,614,46.52
2020-11-23 00:00:00.000,전라남도,1296,730,650,646,49.85
2020-11-23 00:00:00.000,부산광역시,1254,661,630,624,49.76
2020-11-23 00:00:00.000,대전광역시,1179,643,646,533,45.21
2020-11-23 00:00:00.000,대구광역시,951,534,511,440,46.27
2020-11-23 00:00:00.000,경기,745,509,416,329,44.16
2020-11-23 00:00:00.000,광주광역시,848,461,452,396,46.7
2020-11-23 00:00:00.000,제주특별자치도,593,327,324,269,45.36
2020-11-23 00:00:00.000,울산광역시,475,268,259,216,45.47
2020-11-23 00:00:00.000,세종특별자치시,348,203,195,153,43.97
2020-11-23 00:00:00.000,인천광역,122,91,72,50,40.98
2020-11-23 00:00:00.000,인천,105,72,70,35,33.33
2020-11-23 00:00:00.000,충남,98,64,44,54,55.1
2020-11-23 00:00:00.000,강원,66,50,39,27,40.91
2020-11-23 00:00:00.000,경북,69,45,36,33,47.83
2020-11-23 00:00:00.000,전북,56,36,41,15,26.79
2020-11-23 00:00:00.000,충북,47,34,19,28,59.57
2020-11-23 00:00:00.000,전남,47,29,31,16,34.04
2020-11-23 00:00:00.000,대전광역,38,29,19,19,50
2020-11-23 00:00:00.000,경남,43,24,16,27,62.79
2020-11-23 00:00:00.000,부산광역,32,21,15,17,53.13
2020-11-23 00:00:00.000,대구광역,32,20,14,18,56.25
2020-11-23 00:00:00.000,광주광역,25,20,19,6,24
2020-11-23 00:00:00.000,대전,26,20,13,13,50
2020-11-23 00:00:00.000,부산,28,19,16,12,42.86
2020-11-23 00:00:00.000,광주,24,18,13,11,45.83
2020-11-23 00:00:00.000,★★★★★★★★,18,14,6,12,66.67
2020-11-23 00:00:00.000,제주도,21,11,9,12,57.14
2020-11-23 00:00:00.000,울산광역,16,11,13,3,18.75
2020-11-23 00:00:00.000,울산,21,10,6,15,71.43
2020-11-23 00:00:00.000,서울강북구,12,10,9,3,25
2020-11-23 00:00:00.000,대구,10,9,7,3,30
2020-11-23 00:00:00.000,울,9,7,4,5,55.56
2020-11-23 00:00:00.000,제주,6,6,5,1,16.67
2020-11-23 00:00:00.000,기,6,6,5,1,16.67
2020-11-23 00:00:00.000,남동구만수2동,2,2,2,0,0
2020-11-23 00:00:00.000,산,2,1,0,2,100
2020-11-23 00:00:00.000,서울시,1,1,0,1,100
2020-11-23 00:00:00.000,서대문구,1,1,0,1,100
2020-11-23 00:00:00.000,서울관악구봉천1동,1,1,1,0,0
2020-11-23 00:00:00.000,인천직할시,1,1,1,0,0
2020-11-30 00:00:00.000,서울특별시,49114,31169,27581,21533,43.84
2020-11-30 00:00:00.000,경기도,17911,11200,10027,7884,44.02
2020-11-30 00:00:00.000,인천광역시,3069,1828,1673,1396,45.49
2020-11-30 00:00:00.000,서울,2316,1685,1359,957,41.32
2020-11-30 00:00:00.000,충청남도,2085,1275,1168,917,43.98
2020-11-30 00:00:00.000,경상북도,1867,1051,993,874,46.81
2020-11-30 00:00:00.000,강원도,1724,983,943,781,45.3
2020-11-30 00:00:00.000,,1176,876,778,398,33.84
2020-11-30 00:00:00.000,경상남도,1531,820,777,754,49.25
2020-11-30 00:00:00.000,충청북도,1296,760,687,609,46.99
2020-11-30 00:00:00.000,전라남도,1199,690,606,593,49.46
2020-11-30 00:00:00.000,전라북도,1190,658,608,582,48.91
2020-11-30 00:00:00.000,대전광역시,1054,604,548,506,48.01
2020-11-30 00:00:00.000,부산광역시,1131,598,530,601,53.14
2020-11-30 00:00:00.000,경기,762,527,416,346,45.41
2020-11-30 00:00:00.000,대구광역시,837,489,478,359,42.89
2020-11-30 00:00:00.000,광주광역시,803,408,406,397,49.44
2020-11-30 00:00:00.000,제주특별자치도,603,311,314,289,47.93
2020-11-30 00:00:00.000,울산광역시,437,254,233,204,46.68
2020-11-30 00:00:00.000,세종특별자치시,365,220,180,185,50.68
2020-11-30 00:00:00.000,인천광역,107,78,65,42,39.25
2020-11-30 00:00:00.000,인천,83,65,60,23,27.71
2020-11-30 00:00:00.000,충남,67,51,41,26,38.81
2020-11-30 00:00:00.000,경북,83,48,41,42,50.6
2020-11-30 00:00:00.000,충북,51,35,30,21,41.18
2020-11-30 00:00:00.000,경남,59,34,32,27,45.76
2020-11-30 00:00:00.000,강원,50,32,24,26,52
2020-11-30 00:00:00.000,광주광역,38,25,24,14,36.84
2020-11-30 00:00:00.000,부산광역,34,22,14,20,58.82
2020-11-30 00:00:00.000,부산,38,21,22,16,42.11
2020-11-30 00:00:00.000,전북,36,21,22,14,38.89
2020-11-30 00:00:00.000,대전,30,20,14,16,53.33
2020-11-30 00:00:00.000,★★★★★★★★,28,18,10,18,64.29
2020-11-30 00:00:00.000,전남,30,18,18,12,40
2020-11-30 00:00:00.000,대전광역,24,17,14,10,41.67
2020-11-30 00:00:00.000,울산,29,14,14,15,51.72
2020-11-30 00:00:00.000,광주,19,14,11,8,42.11
2020-11-30 00:00:00.000,울,8,8,8,0,0
2020-11-30 00:00:00.000,대구,12,8,6,6,50
2020-11-30 00:00:00.000,대구광역,9,8,6,3,33.33
2020-11-30 00:00:00.000,울산광역,10,7,5,5,50
2020-11-30 00:00:00.000,서울강북구,10,7,5,5,50
2020-11-30 00:00:00.000,제주,12,7,8,4,33.33
2020-11-30 00:00:00.000,제주도,13,6,4,9,69.23
2020-11-30 00:00:00.000,남,6,4,4,2,33.33
2020-11-30 00:00:00.000,기,3,2,1,2,66.67
2020-11-30 00:00:00.000,서구,2,1,1,1,50
2020-11-30 00:00:00.000,경기도화성시송산동,2,1,1,1,50
2020-11-30 00:00:00.000,서울시,1,1,0,1,100
2020-11-30 00:00:00.000,세종시,1,1,1,0,0
2020-12-07 00:00:00.000,서울특별시,50051,31570,27982,22069,44.09
2020-12-07 00:00:00.000,경기도,18451,11536,10194,8257,44.75
2020-12-07 00:00:00.000,인천광역시,3157,1870,1781,1376,43.59
2020-12-07 00:00:00.000,서울,2523,1781,1449,1074,42.57
2020-12-07 00:00:00.000,충청남도,2143,1283,1164,979,45.68
2020-12-07 00:00:00.000,경상북도,1980,1105,979,1001,50.56
2020-12-07 00:00:00.000,강원도,1774,1030,946,828,46.67
2020-12-07 00:00:00.000,경상남도,1508,835,749,759,50.33
2020-12-07 00:00:00.000,충청북도,1299,753,739,560,43.11
2020-12-07 00:00:00.000,,992,751,626,366,36.9
2020-12-07 00:00:00.000,전라남도,1200,698,617,583,48.58
2020-12-07 00:00:00.000,부산광역시,1197,650,631,566,47.28
2020-12-07 00:00:00.000,전라북도,1111,645,569,542,48.78
2020-12-07 00:00:00.000,대전광역시,1142,633,618,524,45.88
2020-12-07 00:00:00.000,경기,803,566,430,373,46.45
2020-12-07 00:00:00.000,대구광역시,818,459,402,416,50.86
2020-12-07 00:00:00.000,광주광역시,805,434,408,397,49.32
2020-12-07 00:00:00.000,제주특별자치도,598,342,323,275,45.99
2020-12-07 00:00:00.000,울산광역시,436,268,232,204,46.79
2020-12-07 00:00:00.000,세종특별자치시,367,222,198,169,46.05
2020-12-07 00:00:00.000,인천광역,117,84,56,61,52.14
2020-12-07 00:00:00.000,충남,83,56,44,39,46.99
2020-12-07 00:00:00.000,인천,72,54,44,28,38.89
2020-12-07 00:00:00.000,경북,81,51,38,43,53.09
2020-12-07 00:00:00.000,경남,59,39,27,32,54.24
2020-12-07 00:00:00.000,충북,64,37,28,36,56.25
2020-12-07 00:00:00.000,강원,42,35,21,21,50
2020-12-07 00:00:00.000,전북,44,28,20,24,54.55
2020-12-07 00:00:00.000,부산광역,36,26,19,17,47.22
2020-12-07 00:00:00.000,광주광역,41,25,18,23,56.1
2020-12-07 00:00:00.000,★★★★★★★★,33,25,17,16,48.48
2020-12-07 00:00:00.000,대전,29,23,12,17,58.62
2020-12-07 00:00:00.000,대전광역,30,21,18,12,40
2020-12-07 00:00:00.000,전남,32,21,20,12,37.5
2020-12-07 00:00:00.000,부산,22,15,12,10,45.45
2020-12-07 00:00:00.000,광주,22,14,12,10,45.45
2020-12-07 00:00:00.000,대구,18,13,10,8,44.44
2020-12-07 00:00:00.000,대구광역,14,11,6,8,57.14
2020-12-07 00:00:00.000,울,13,10,7,6,46.15
2020-12-07 00:00:00.000,울산,17,9,5,12,70.59
2020-12-07 00:00:00.000,제주도,10,8,7,3,30
2020-12-07 00:00:00.000,서울강북구,7,6,6,1,14.29
2020-12-07 00:00:00.000,기,5,4,1,4,80
2020-12-07 00:00:00.000,제주,7,4,6,1,14.29
2020-12-07 00:00:00.000,서울시,4,3,1,3,75
2020-12-07 00:00:00.000,울산광역,4,3,1,3,75
2020-12-07 00:00:00.000,대정광역,1,1,1,0,0
2020-12-07 00:00:00.000,광주시,2,1,0,2,100
2020-12-07 00:00:00.000,서울관악구봉천1동,1,1,1,0,0
2020-12-07 00:00:00.000,북,2,1,0,2,100
2020-12-07 00:00:00.000,경기도화성시송산동,1,1,1,0,0
2020-12-07 00:00:00.000,서초구,1,1,1,0,0
2020-12-14 00:00:00.000,서울특별시,50533,30992,28693,21840,43.22
2020-12-14 00:00:00.000,경기도,18532,11396,10090,8442,45.55
2020-12-14 00:00:00.000,인천광역시,3041,1854,1695,1346,44.26
2020-12-14 00:00:00.000,서울,2240,1620,1287,953,42.54
2020-12-14 00:00:00.000,충청남도,2202,1327,1199,1003,45.55
2020-12-14 00:00:00.000,경상북도,1892,1070,933,959,50.69
2020-12-14 00:00:00.000,강원도,1746,1002,901,845,48.4
2020-12-14 00:00:00.000,경상남도,1582,818,772,810,51.2
2020-12-14 00:00:00.000,충청북도,1411,789,786,625,44.29
2020-12-14 00:00:00.000,,950,737,649,301,31.68
2020-12-14 00:00:00.000,전라남도,1310,702,661,649,49.54
2020-12-14 00:00:00.000,전라북도,1222,673,616,606,49.59
2020-12-14 00:00:00.000,대전광역시,1154,641,575,579,50.17
2020-12-14 00:00:00.000,부산광역시,1194,623,619,575,48.16
2020-12-14 00:00:00.000,경기,740,520,396,344,46.49
2020-12-14 00:00:00.000,대구광역시,866,476,428,438,50.58
2020-12-14 00:00:00.000,광주광역시,812,458,415,397,48.89
2020-12-14 00:00:00.000,제주특별자치도,624,324,326,298,47.76
2020-12-14 00:00:00.000,울산광역시,379,204,213,166,43.8
2020-12-14 00:00:00.000,세종특별자치시,339,192,159,180,53.1
2020-12-14 00:00:00.000,인천광역,95,69,59,36,37.89
2020-12-14 00:00:00.000,인천,105,66,52,53,50.48
2020-12-14 00:00:00.000,충남,80,56,43,37,46.25
2020-12-14 00:00:00.000,경북,68,44,32,36,52.94
2020-12-14 00:00:00.000,충북,57,38,28,29,50.88
2020-12-14 00:00:00.000,경남,56,32,20,36,64.29
2020-12-14 00:00:00.000,강원,62,32,22,40,64.52
2020-12-14 00:00:00.000,대전광역,34,24,19,15,44.12
2020-12-14 00:00:00.000,부산광역,33,23,15,18,54.55
2020-12-14 00:00:00.000,전북,35,23,17,18,51.43
2020-12-14 00:00:00.000,광주광역,31,22,19,12,38.71
2020-12-14 00:00:00.000,부산,32,17,13,19,59.38
2020-12-14 00:00:00.000,대전,24,17,8,16,66.67
2020-12-14 00:00:00.000,★★★★★★★★,20,16,5,15,75
2020-12-14 00:00:00.000,대구광역,23,15,11,12,52.17
2020-12-14 00:00:00.000,광주,26,15,10,16,61.54
2020-12-14 00:00:00.000,전남,29,13,17,12,41.38
2020-12-14 00:00:00.000,울,14,9,6,8,57.14
2020-12-14 00:00:00.000,울산,9,9,6,3,33.33
2020-12-14 00:00:00.000,울산광역,10,7,1,9,90
2020-12-14 00:00:00.000,대구,14,7,5,9,64.29
2020-12-14 00:00:00.000,서울강북구,10,7,5,5,50
2020-12-14 00:00:00.000,제주도,9,6,2,7,77.78
2020-12-14 00:00:00.000,제주,10,4,1,9,90
2020-12-14 00:00:00.000,남,6,3,4,2,33.33
2020-12-14 00:00:00.000,기,2,2,2,0,0
2020-12-14 00:00:00.000,서울시,2,2,1,1,50
2020-12-14 00:00:00.000,산,4,2,4,0,0
2020-12-14 00:00:00.000,전,2,1,0,2,100
